0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
0.64240,0.64426,0.64504,0.64123,0.64172,0.64631,0.64582,0.64152,0.64006,0.64338,0.64231,0.64319,0.64475,0.64416,0.64787,0.64494,0.64475,0.64651,0.64553,0.64485,0.64573,0.64514,0.64758,0.64338,0.64514,0.64504,0.64406,0.64465,0.64651,0.64670,0.65169,0.64954,0.64856,0.64739,0.64494,0.64748,0.64817,0.64963,0.64973,0.64670,0.64475,0.64573,0.64924,0.64582,0.64592,0.64827,0.64915,0.64475,0.64533,0.64719,0.64758,0.64895,0.69213,0.32995,0.34773,0.99551,0.99766,0.99775,0.99687,0.99775,0.99805,0.99834,0.99668,0.99756,0.99736,0.99775,0.99590,0.99863,0.88803,0.71705,0.70982,0.58036,0.37128,0.30327,0.21260,0.57626,0.45296,0.57655,0.49497,0.54851,0.52223,0.55681,0.56825,0.56932,0.58808,0.43791,0.56746,0.56502,0.60743,0.61866,0.33845,0.42912,0.60020,0.59736,0.59228,0.57890,0.56453,0.57284,0.56649,0.41075,1
0.62071,0.62198,0.62237,0.62325,0.62374,0.62130,0.62423,0.62501,0.62511,0.62277,0.62511,0.62306,0.62091,0.62413,0.62257,0.62189,0.62120,0.62198,0.61876,0.62032,0.62179,0.62404,0.62218,0.62081,0.61895,0.62189,0.62384,0.61974,0.62042,0.62179,0.61651,0.62003,0.61729,0.61593,0.61417,0.61485,0.61681,0.61172,0.57206,0.60430,0.57030,0.60713,0.87152,0.99697,0.99580,0.99834,0.99599,0.99873,0.99707,0.99580,0.99932,0.99433,0.99932,0.99893,0.99560,0.99648,0.99824,0.96004,0.99775,0.68832,0.92057,0.37284,0.58544,0.42785,0.55330,0.63107,0.56356,0.57890,0.29458,0.22218,0.41339,0.64016,0.64621,0.64660,0.65159,0.65344,0.64954,0.63898,0.64485,0.64797,0.65149,0.64494,0.64631,0.64377,0.64436,0.64700,0.65188,0.64592,0.64700,0.64866,0.64827,0.64963,0.65256,0.65061,0.65061,0.65638,0.65129,0.64533,0.64660,0.64465,1
0.59502,0.59668,0.59726,0.59678,0.59472,0.59658,0.59384,0.59795,0.59726,0.59541,0.59658,0.59482,0.60107,0.60107,0.60234,0.60264,0.60489,0.60410,0.60362,0.60537,0.60117,0.59883,0.60234,0.60078,0.60000,0.59697,0.59746,0.59638,0.59277,0.59941,0.59805,0.60186,0.59805,0.59707,0.59951,0.59795,0.59218,0.59384,0.59209,0.59336,0.59228,0.58828,0.58808,0.58280,0.57577,0.57157,0.56580,0.49653,0.47455,0.48842,0.50660,0.50308,0.50767,0.51656,0.51597,0.51793,0.51549,0.51597,0.31422,0.25686,0.40997,0.75936,0.99599,0.99638,0.99707,0.99433,0.99560,0.99785,0.99824,0.99766,0.99746,0.99893,0.99883,0.99717,0.99726,0.99599,0.99609,0.99863,0.87904,0.88705,0.89419,0.91089,0.77577,0.85462,0.70718,0.61798,0.56903,0.43439,0.42951,0.30347,0.17880,0.23429,0.20879,0.24719,0.26859,0.24924,0.28901,0.23400,0.24915,0.27846,1
0.29936,0.29849,0.30093,0.29858,0.29849,0.29819,0.29946,0.30034,0.30581,0.30122,0.30171,0.30073,0.30347,0.30181,0.30132,0.30337,0.30738,0.30454,0.30445,0.29956,0.29966,0.29682,0.29722,0.29839,0.30181,0.30366,0.29956,0.29878,0.30034,0.29956,0.29780,0.29956,0.29800,0.29731,0.29751,0.29643,0.29985,0.29888,0.29927,0.29770,0.30181,0.29712,0.30015,0.29976,0.30288,0.27181,0.25247,0.29829,0.52154,0.88784,0.86194,0.99629,0.99756,0.99785,0.99707,0.99687,0.99766,0.99599,0.99746,0.99687,0.99638,0.99746,0.99541,0.99717,0.99834,0.99775,0.99551,0.99785,0.99814,0.99599,0.99746,0.99824,0.99707,0.68471,0.51939,0.47582,0.33014,0.21700,0.24162,0.29253,0.29565,0.99511,0.30826,0.27836,0.26673,0.28119,0.27132,0.27728,0.27601,0.28657,0.29028,0.30562,0.29731,0.31041,0.30523,0.30308,0.30620,0.27855,0.27904,0.29077,1
0.33356,0.33327,0.32780,0.32809,0.32233,0.32594,0.32946,0.33337,0.33395,0.33512,0.33591,0.33288,0.31676,0.31461,0.31803,0.32379,0.32086,0.33180,0.32838,0.33356,0.32985,0.33415,0.33356,0.33425,0.33727,0.33317,0.33180,0.33200,0.32066,0.32516,0.32369,0.32750,0.32614,0.32770,0.32682,0.32506,0.32457,0.32457,0.32418,0.32360,0.32184,0.32301,0.32193,0.32369,0.32623,0.32408,0.32350,0.32438,0.32360,0.32320,0.32057,0.32311,0.32408,0.32272,0.32096,0.32272,0.32145,0.32369,0.32399,0.32115,0.32555,0.32350,0.32350,0.32418,0.32360,0.32135,0.32037,0.32027,0.32399,0.31939,0.32174,0.31842,0.31851,0.32086,0.32428,0.30425,0.30269,0.30445,0.32516,0.32164,0.32174,0.32330,0.32076,0.31842,0.31832,0.32096,0.32233,0.32213,0.32389,0.32193,0.31910,0.32311,0.31988,0.31988,0.31959,0.31822,0.32203,0.32184,0.32291,0.32555,0
0.32848,0.33073,0.33258,0.33229,0.33258,0.33141,0.33239,0.33053,0.33043,0.33092,0.33043,0.32995,0.33268,0.33014,0.33229,0.33258,0.33043,0.33151,0.32985,0.33161,0.32926,0.33356,0.32868,0.33151,0.33288,0.32614,0.33034,0.33190,0.33239,0.33288,0.33288,0.33219,0.33219,0.33190,0.33210,0.33004,0.33053,0.32780,0.32653,0.32721,0.32995,0.32741,0.32516,0.32418,0.32164,0.32438,0.32330,0.32301,0.32467,0.32584,0.32594,0.32447,0.32702,0.32604,0.32438,0.32408,0.32428,0.32350,0.32741,0.32535,0.32809,0.32702,0.32780,0.33043,0.33532,0.33512,0.33581,0.33532,0.33630,0.33483,0.33708,0.33620,0.33581,0.33522,0.33845,0.33600,0.33884,0.33688,0.33639,0.33766,0.33591,0.33512,0.33610,0.33542,0.33815,0.33903,0.33620,0.33659,0.33591,0.33483,0.33473,0.33434,0.33776,0.33376,0.33122,0.33180,0.32965,0.32809,0.32946,0.32838,0
0.29145,0.32829,0.32545,0.31656,0.30845,0.30660,0.32027,0.30552,0.31451,0.31607,0.31715,0.32535,0.29507,0.31334,0.32721,0.31812,0.30904,0.32106,0.30308,0.30230,0.28266,0.27484,0.29565,0.28959,0.27875,0.28969,0.27406,0.28276,0.27748,0.18935,0.20606,0.27680,0.27523,0.27357,0.25159,0.24563,0.22521,0.27738,0.23048,0.21280,0.24709,0.22833,0.18329,0.19599,0.40694,0.39463,0.51168,0.47338,0.68881,0.85383,0.99668,0.99531,0.93317,0.74304,0.86390,0.84064,0.90171,0.98788,0.97968,0.99404,0.96121,0.96629,0.90552,0.96336,0.92594,0.93933,0.84358,0.84963,0.98007,0.97518,0.98652,0.99316,0.99453,0.99795,0.99707,0.99736,0.99257,0.99785,0.99580,0.99326,0.99707,0.99580,0.99726,0.99785,0.99726,0.99668,0.99453,0.99697,0.99619,0.99648,0.99638,0.99590,0.99678,0.99717,0.96502,0.94910,0.90200,0.43781,0.19570,0.22990,2
0.99893,0.99619,0.99668,0.99668,0.99531,0.99336,0.99609,0.99404,0.99726,0.99648,0.99658,0.99404,0.97489,0.46712,0.29262,0.54704,0.49018,0.50962,0.46663,0.57440,0.58300,0.62980,0.98710,0.99668,0.64240,0.71597,0.97313,0.99619,0.99678,0.99697,0.99590,0.99726,0.99795,0.99805,0.99590,0.99687,0.99785,0.99853,0.99853,0.99629,0.99775,0.99668,0.99775,0.99697,0.99619,0.94265,0.81534,0.80401,0.77040,0.82404,0.85462,0.85305,0.84621,0.99687,0.99502,0.99453,0.97128,0.99560,0.99531,0.99668,0.99316,0.89106,0.88041,0.88950,0.91089,0.91627,0.92242,0.90972,0.91041,0.89907,0.89282,0.88676,0.82951,0.74841,0.55906,0.67152,0.99668,0.34343,0.24582,0.23048,0.25657,0.19443,0.17743,0.20860,0.23674,0.22941,0.21202,0.21641,0.20987,0.21114,0.21055,0.21016,0.21124,0.20879,0.20830,0.20948,0.20762,0.20938,0.20821,0.20860,2
0.24006,0.24700,0.24895,0.25335,0.24524,0.24035,0.23195,0.22550,0.21925,0.22364,0.22482,0.22814,0.23439,0.23527,0.23214,0.23771,0.23390,0.23302,0.21964,0.21788,0.21866,0.22687,0.22374,0.20625,0.23752,0.24123,0.23107,0.20899,0.26937,0.36815,0.93473,0.84152,0.79238,0.78574,0.57294,0.56190,0.66536,0.79062,0.64729,0.64221,0.85354,0.79062,0.99570,0.99580,0.99736,0.99736,0.99472,0.99756,0.99785,0.89770,0.96492,0.99736,0.99697,0.99570,0.99717,0.99560,0.99463,0.99775,0.99414,0.99658,0.99570,0.99795,0.99726,0.99678,0.99638,0.99795,0.99648,0.99424,0.99668,0.99629,0.99678,0.99648,0.99795,0.99629,0.99717,0.99678,0.42140,0.59472,0.13776,0.14695,0.15134,0.14235,0.13161,0.14646,0.11451,0.13278,0.12106,0.11949,0.10259,0.21221,0.99638,0.99687,0.99179,0.97489,0.95838,0.98574,0.98466,0.97880,0.98280,0.98779,2
0.97675,0.97225,0.97723,0.97880,0.97753,0.97958,0.98085,0.98349,0.98427,0.97733,0.97919,0.98105,0.98251,0.97997,0.97841,0.98017,0.98613,0.97958,0.98183,0.97821,0.97958,0.97782,0.99756,0.99717,0.99551,0.99717,0.92877,0.94861,0.94441,0.99023,0.96102,0.96307,0.92809,0.94304,0.95330,0.98945,0.97851,0.98925,0.96248,0.98788,0.99717,0.98525,0.99707,0.95291,0.95496,0.98417,0.95975,0.99414,0.97274,0.98300,0.95574,0.93522,0.88696,0.99717,0.99678,0.99297,0.95564,0.96180,0.89028,0.87943,0.83009,0.93542,0.91724,0.90953,0.92369,0.91109,0.87455,0.90699,0.91070,0.90992,0.90503,0.89819,0.89165,0.85296,0.90884,0.80879,0.99824,0.70708,0.58407,0.72516,0.93845,0.93806,0.97596,0.98212,0.98300,0.97606,0.96229,0.95945,0.96571,0.97118,0.97665,0.98388,0.98183,0.98574,0.98368,0.98417,0.98466,0.98466,0.98583,0.98368,2
0.99521,0.99365,0.99394,0.99218,0.99345,0.99590,0.99316,0.99453,0.99541,0.99492,0.99482,0.99599,0.99511,0.98769,0.96737,0.94763,0.99033,0.98007,0.98417,0.99297,0.99453,0.99638,0.99062,0.99189,0.99638,0.99609,0.99511,0.99590,0.99560,0.99678,0.99726,0.99746,0.99795,0.97880,0.98906,0.85481,0.79736,0.69751,0.64514,0.71412,0.71392,0.82824,0.72858,0.76483,0.78310,0.83263,0.81720,0.79238,0.78632,0.81602,0.81788,0.82609,0.85022,0.86888,0.87680,0.88696,0.89321,0.89477,0.88920,0.89448,0.88823,0.88471,0.88109,0.87533,0.86996,0.85540,0.83009,0.79267,0.68979,0.69077,0.55320,0.63498,0.80674,0.97157,0.97665,0.90630,0.95799,0.97665,0.96346,0.97108,0.98026,0.94949,0.97313,0.96864,0.97069,0.96991,0.97049,0.97088,0.97811,0.96776,0.95994,0.96336,0.96844,0.98056,0.97997,0.98134,0.97665,0.97577,0.97440,0.94636,2
0.97899,0.97938,0.97792,0.97518,0.97684,0.97636,0.98212,0.98026,0.98300,0.97802,0.97968,0.97782,0.97968,0.97753,0.97938,0.98095,0.97723,0.98232,0.97978,0.97792,0.98007,0.98124,0.98085,0.98056,0.97968,0.98251,0.98222,0.98065,0.98105,0.97968,0.97528,0.98007,0.97870,0.97802,0.97870,0.98192,0.97968,0.98075,0.97802,0.98036,0.97733,0.97841,0.97469,0.97821,0.97665,0.98065,0.97880,0.97899,0.98212,0.98105,0.98192,0.98085,0.98222,0.98271,0.98398,0.98329,0.97938,0.97811,0.98222,0.98368,0.98241,0.98046,0.97938,0.97938,0.98105,0.97929,0.98065,0.97987,0.97567,0.97851,0.97772,0.97577,0.97675,0.97518,0.97870,0.97841,0.97860,0.97723,0.97958,0.97723,0.97938,0.97704,0.98212,0.98310,0.97929,0.97655,0.97958,0.97684,0.98026,0.98017,0.97978,0.98036,0.97870,0.97958,0.98017,0.97978,0.97919,0.98036,0.97723,0.97919,0
0.97870,0.97782,0.97587,0.97694,0.98026,0.98192,0.98017,0.97909,0.97792,0.98212,0.97968,0.97978,0.97733,0.97587,0.97890,0.98026,0.98065,0.97880,0.98261,0.97782,0.97968,0.98466,0.97948,0.98017,0.98056,0.97997,0.98134,0.98183,0.98310,0.98290,0.97948,0.98241,0.98280,0.98388,0.98036,0.98153,0.98466,0.98329,0.98534,0.98212,0.98271,0.98544,0.98476,0.98310,0.98515,0.98359,0.98398,0.98241,0.98554,0.98173,0.98564,0.98407,0.98388,0.98447,0.98593,0.98339,0.98525,0.98280,0.98368,0.97997,0.98554,0.98310,0.98329,0.98495,0.98280,0.98114,0.98456,0.97938,0.98280,0.98339,0.98319,0.98339,0.98290,0.98310,0.98407,0.97958,0.98388,0.98222,0.97870,0.98319,0.98153,0.98388,0.97938,0.98065,0.98447,0.98017,0.98036,0.98075,0.98153,0.98036,0.98222,0.98114,0.98095,0.98065,0.98056,0.98124,0.98056,0.98124,0.98007,0.98075,0
0.99424,0.99326,0.99844,0.99570,0.99609,0.99599,0.99805,0.99638,0.99766,0.99775,0.97948,0.99590,0.99414,0.99766,0.91832,0.83214,0.98788,0.99482,0.86673,0.84240,0.71001,0.68315,0.89077,0.74626,0.98505,0.81505,0.99629,0.99218,0.98359,0.98994,0.99179,0.98779,0.88285,0.67601,0.96444,0.95173,0.90787,0.98613,0.39267,0.98906,0.99697,0.94548,0.98632,0.99277,0.99609,0.99551,0.99668,0.99521,0.99472,0.99570,0.99619,0.99541,0.99492,0.99570,0.99678,0.99599,0.95945,0.92750,0.66097,0.74949,0.43214,0.35154,0.25198,0.17948,0.17557,0.20342,0.19746,0.24045,0.18886,0.19746,0.50093,0.97411,0.98857,0.99375,0.99746,0.99599,0.99599,0.99482,0.99209,0.99756,0.90493,0.99316,0.99492,0.96844,0.97020,0.97049,0.92184,0.87152,0.96698,0.92330,0.97284,0.97938,0.97411,0.98515,0.98642,0.99072,0.99463,0.99541,0.99551,0.99130,3
0.99443,0.99384,0.99785,0.99375,0.99531,0.99472,0.99306,0.99707,0.99482,0.99560,0.99756,0.99531,0.99375,0.99375,0.99443,0.99629,0.99638,0.99648,0.99629,0.99648,0.99551,0.98759,0.97450,0.85305,0.91832,0.92926,0.99023,0.97225,0.99375,0.93552,0.99570,0.99658,0.99824,0.99766,0.99629,0.99717,0.99726,0.99902,0.99707,0.99384,0.99814,0.99658,0.99678,0.99678,0.99678,0.99775,0.99805,0.99697,0.99678,0.99687,0.99668,0.99668,0.99619,0.99668,0.99658,0.99785,0.99717,0.99648,0.99814,0.93444,0.66781,0.68891,0.68422,0.66957,0.59091,0.57372,0.56942,0.63341,0.66243,0.67904,0.55965,0.55701,0.54978,0.54646,0.54362,0.56072,0.57831,0.57069,0.59883,0.65638,0.73688,0.91197,0.36385,0.28334,0.33229,0.43146,0.30532,0.37958,0.63468,0.71705,0.88725,0.99590,0.99717,0.99658,0.99834,0.99824,0.99687,0.99658,0.99648,0.99766,3
0.99756,0.99717,0.99551,0.99492,0.99541,0.99746,0.99570,0.99609,0.99599,0.99658,0.99736,0.99629,0.99717,0.99697,0.99443,0.99521,0.99736,0.99316,0.99570,0.99443,0.99599,0.99658,0.99756,0.99717,0.99658,0.99541,0.99482,0.99697,0.99805,0.99873,0.99746,0.99805,0.99717,0.99687,0.99717,0.99638,0.99609,0.99697,0.99668,0.99629,0.99766,0.99678,0.99785,0.99609,0.99580,0.99805,0.99551,0.99580,0.99717,0.99687,0.99521,0.99746,0.99746,0.99619,0.99619,0.99697,0.99707,0.99805,0.99531,0.99629,0.99687,0.99707,0.99853,0.99531,0.91930,0.99248,0.92477,0.41495,0.36268,0.42501,0.49761,0.71744,0.43527,0.31705,0.34148,0.42814,0.46087,0.51656,0.63791,0.99707,0.99668,0.55330,0.99160,0.92975,0.99707,0.62267,0.38769,0.68158,0.72399,0.74157,0.71470,0.80625,0.82198,0.81045,0.79961,0.79609,0.78574,0.79091,0.99599,0.99531,3
0.99482,0.99697,0.99482,0.99521,0.99785,0.99551,0.99570,0.99746,0.99629,0.99433,0.99736,0.99648,0.99629,0.99394,0.99453,0.99502,0.99570,0.99580,0.99580,0.99521,0.99697,0.99551,0.99472,0.99697,0.99629,0.99707,0.99658,0.99785,0.99541,0.99853,0.99629,0.99736,0.99648,0.99531,0.99638,0.99619,0.99404,0.99502,0.99472,0.97548,0.99599,0.99384,0.99795,0.99336,0.99766,0.99707,0.99785,0.99863,0.99912,0.99492,0.99707,0.99668,0.99736,0.99736,0.99599,0.99599,0.99502,0.99472,0.99707,0.99785,0.99785,0.99736,0.99590,0.99570,0.99599,0.99726,0.99482,0.99902,0.99599,0.99707,0.99814,0.99766,0.99707,0.99726,0.99492,0.99638,0.99658,0.99853,0.99726,0.99863,0.99844,0.99658,0.99707,0.99414,0.99678,0.99521,0.99570,0.99717,0.99697,0.99687,0.99736,0.99746,0.99433,0.99717,0.99746,0.99541,0.99638,0.99717,0.99824,0.99697,3
0.99678,0.99570,0.99736,0.99433,0.99795,0.99863,0.99648,0.99707,0.99658,0.99668,0.99599,0.99570,0.99443,0.99609,0.99463,0.99502,0.99551,0.99277,0.99599,0.99482,0.99404,0.99355,0.99492,0.99619,0.99638,0.99443,0.99521,0.99541,0.99551,0.99717,0.99560,0.99619,0.99580,0.99511,0.99609,0.99541,0.99443,0.99551,0.99375,0.99726,0.99404,0.99590,0.99482,0.99629,0.99463,0.99482,0.99424,0.99511,0.99697,0.99394,0.99668,0.99560,0.99756,0.99375,0.99551,0.99638,0.99531,0.99472,0.99619,0.99658,0.99609,0.99560,0.99658,0.99707,0.99658,0.99375,0.99443,0.99541,0.99580,0.99453,0.99707,0.99766,0.99678,0.99551,0.99238,0.99560,0.99560,0.99707,0.99736,0.99609,0.99756,0.99863,0.99853,0.99707,0.99717,0.99844,0.99834,0.99736,0.99746,0.99707,0.99658,0.99775,0.41153,0.26839,0.29497,0.24700,0.34108,0.27660,0.24875,0.28285,3
0.42433,0.42120,0.42101,0.42179,0.42091,0.42159,0.42159,0.42159,0.42179,0.42306,0.42237,0.42208,0.42237,0.42335,0.42130,0.42130,0.42110,0.42042,0.42071,0.42091,0.42081,0.42198,0.42198,0.42120,0.42228,0.42159,0.42531,0.42091,0.42355,0.42208,0.42052,0.42013,0.42296,0.41935,0.42013,0.41935,0.42159,0.42149,0.41974,0.42120,0.42032,0.42052,0.41954,0.42228,0.42052,0.42003,0.41974,0.41974,0.41935,0.42032,0.42296,0.42198,0.42101,0.42081,0.42267,0.42198,0.42198,0.42032,0.42433,0.42130,0.42042,0.42120,0.42286,0.42228,0.42179,0.41983,0.42198,0.42140,0.42364,0.41935,0.42247,0.42511,0.42316,0.42345,0.42218,0.42257,0.42179,0.42052,0.42149,0.42101,0.42081,0.42189,0.42130,0.42277,0.42081,0.42091,0.42247,0.42267,0.42335,0.42159,0.42277,0.42247,0.42140,0.42228,0.42218,0.42091,0.42169,0.42091,0.42325,0.42149,0
0.42423,0.42618,0.42648,0.42706,0.42609,0.42511,0.42511,0.42394,0.42257,0.42404,0.42149,0.42257,0.42511,0.42384,0.42306,0.42257,0.42286,0.42257,0.42257,0.42413,0.42277,0.42296,0.42296,0.42462,0.42413,0.42472,0.42384,0.42404,0.42560,0.42648,0.42325,0.42706,0.42374,0.42433,0.42452,0.42374,0.42345,0.42433,0.42355,0.42433,0.42443,0.42433,0.42355,0.42267,0.42277,0.42491,0.42531,0.42462,0.42462,0.42404,0.42540,0.42570,0.42335,0.42482,0.42609,0.42843,0.42433,0.42648,0.42618,0.42482,0.42677,0.42423,0.42540,0.42706,0.42472,0.42491,0.42550,0.42491,0.42335,0.42462,0.42364,0.42560,0.42521,0.42394,0.42697,0.42511,0.42491,0.42882,0.42501,0.42648,0.42423,0.42452,0.42443,0.42570,0.42579,0.42443,0.42482,0.42716,0.42560,0.42628,0.42589,0.42491,0.42433,0.42491,0.42794,0.42706,0.42648,0.42599,0.42638,0.42316,0
0.41544,0.41426,0.40195,0.41485,0.40860,0.40645,0.40752,0.40879,0.40674,0.40567,0.40889,0.41602,0.41182,0.42237,0.52233,0.46566,0.45774,0.45725,0.57059,0.56512,0.54851,0.43224,0.43000,0.43312,0.42550,0.42501,0.42179,0.41993,0.43468,0.44983,0.45833,0.46097,0.49399,0.44543,0.30357,0.43625,0.41964,0.41886,0.41593,0.42071,0.41612,0.41466,0.43723,0.45012,0.45022,0.44748,0.45393,0.47103,0.43410,0.43420,0.45999,0.48217,0.53522,0.47553,0.44924,0.46292,0.41593,0.44358,0.73180,0.46820,0.45442,0.58945,0.44221,0.53405,0.43097,0.39424,0.45569,0.51431,0.55349,0.55369,0.53464,0.63263,0.52760,0.50171,0.52076,0.50933,0.39199,0.90796,0.94314,0.88139,0.99482,0.99756,0.99717,0.99511,0.99355,0.99814,0.99648,0.99433,0.99531,0.99414,0.99365,0.99492,0.99853,0.99424,0.99619,0.99492,0.99736,0.99482,0.99580,0.99560,3
0.99658,0.99687,0.99619,0.99795,0.99511,0.99463,0.93786,0.47513,0.29624,0.31695,0.32770,0.33356,0.28754,0.31168,0.51021,0.45647,0.34011,0.47816,0.42267,0.79003,0.77782,0.82824,0.99560,0.99551,0.99609,0.99707,0.99834,0.99766,0.99746,0.99678,0.99814,0.99678,0.99658,0.99560,0.72203,0.74646,0.73444,0.72311,0.54831,0.59619,0.49663,0.48295,0.44084,0.38876,0.50777,0.35330,0.37186,0.44289,0.74646,0.65589,0.72174,0.70943,0.71402,0.67171,0.69565,0.66712,0.69849,0.70464,0.68100,0.66527,0.71568,0.76131,0.75281,0.60362,0.51187,0.52369,0.60918,0.64055,0.59257,0.69888,0.69673,0.72711,0.58632,0.46996,0.36258,0.58534,0.51470,0.53024,0.53942,0.58740,0.44397,0.67025,0.58691,0.99638,0.80391,0.99775,0.99814,0.99853,0.99736,0.99541,0.99756,0.99648,0.99678,0.99873,0.99580,0.99638,0.99570,0.99756,0.99805,0.99599,3
0.38212,0.31539,0.47553,0.52213,0.36317,0.58857,0.99766,0.99697,0.99668,0.99668,0.99678,0.99697,0.99560,0.99687,0.99746,0.99687,0.99814,0.99375,0.99658,0.99560,0.99648,0.99570,0.38681,0.41641,0.43381,0.99726,0.99795,0.99707,0.99570,0.99638,0.99824,0.99580,0.99570,0.99638,0.99726,0.99697,0.99687,0.99590,0.99531,0.99619,0.99580,0.99707,0.99736,0.99511,0.99805,0.99736,0.99785,0.99590,0.95955,0.65911,0.54245,0.59853,0.49663,0.50073,0.49849,0.49389,0.47113,0.50532,0.50620,0.51207,0.46351,0.50054,0.51148,0.53239,0.53434,0.52614,0.52438,0.52770,0.52877,0.61847,0.56248,0.48422,0.34988,0.35965,0.63683,0.65774,0.65765,0.73981,0.74753,0.74470,0.74568,0.77245,0.70415,0.60498,0.57733,0.70093,0.55857,0.62237,0.53639,0.49448,0.54988,0.68041,0.37596,0.34871,0.37040,0.39453,0.43000,0.36111,0.23947,0.30112,3
0.43996,0.45315,0.37782,0.42726,0.53679,0.84455,0.65100,0.98857,0.86605,0.77235,0.79101,0.85120,0.82912,0.74069,0.66585,0.99541,0.82247,0.67650,0.67152,0.69927,0.76561,0.74441,0.67142,0.71910,0.73796,0.46097,0.86830,0.59218,0.99668,0.99814,0.99648,0.99521,0.99531,0.69389,0.86224,0.67367,0.66575,0.73425,0.93073,0.69966,0.65813,0.66136,0.66106,0.70269,0.74460,0.99560,0.99726,0.99766,0.99619,0.99570,0.99668,0.99638,0.99805,0.99736,0.99775,0.99775,0.99726,0.99893,0.99717,0.99717,0.99746,0.99668,0.99707,0.99599,0.99707,0.99541,0.99551,0.67504,0.67445,0.68276,0.68530,0.69360,0.66048,0.66908,0.66937,0.68021,0.64377,0.65823,0.89360,0.68842,0.66859,0.68139,0.65852,0.65716,0.69213,0.68627,0.68520,0.70454,0.73190,0.69067,0.71412,0.66019,0.69888,0.69468,0.99629,0.99433,0.99404,0.99746,0.99863,0.99775,3
0.67318,0.67269,0.65940,0.65745,0.66605,0.67171,0.70357,0.72594,0.73317,0.73913,0.73903,0.73718,0.73923,0.73864,0.73415,0.73991,0.72272,0.72594,0.73239,0.72623,0.67298,0.68569,0.70366,0.70357,0.79355,0.99766,0.69555,0.68745,0.70523,0.63869,0.99238,0.99668,0.99404,0.99355,0.99717,0.99844,0.99746,0.99717,0.99619,0.99326,0.99472,0.99551,0.99609,0.99775,0.99267,0.99521,0.99678,0.99316,0.99599,0.99609,0.99580,0.99170,0.99590,0.99551,0.99531,0.99560,0.99746,0.99824,0.99756,0.99658,0.99619,0.99746,0.99775,0.99775,0.99746,0.99785,0.99629,0.99893,0.99814,0.99717,0.99746,0.99726,0.99814,0.99697,0.99736,0.99648,0.99492,0.99697,0.75144,0.49575,0.48862,0.51705,0.40889,0.45979,0.44094,0.51617,0.41583,0.45765,0.40840,0.47298,0.57763,0.61202,0.99678,0.99863,0.99736,0.99834,0.99726,0.99678,0.99570,0.99824,3
0.74704,0.74900,0.74753,0.74792,0.74607,0.74812,0.74802,0.74636,0.74665,0.74587,0.74783,0.74636,0.74802,0.74734,0.74929,0.75037,0.74783,0.74685,0.74831,0.74958,0.74978,0.74871,0.74949,0.74783,0.74763,0.75154,0.74880,0.74773,0.75017,0.75232,0.74968,0.74919,0.75213,0.75213,0.74949,0.75056,0.75193,0.71080,0.91891,0.99775,0.99805,0.99678,0.99853,0.99580,0.99853,0.99775,0.99717,0.99766,0.99756,0.99726,0.99678,0.99678,0.99766,0.99766,0.99814,0.99638,0.99834,0.99629,0.99726,0.99756,0.99805,0.99814,0.99638,0.99766,0.99531,0.99687,0.99766,0.99668,0.99648,0.99648,0.99609,0.45589,0.36307,0.39893,0.67963,0.74265,0.73483,0.73796,0.75056,0.74812,0.74890,0.75066,0.75134,0.74792,0.74958,0.74626,0.74577,0.74792,0.74675,0.74939,0.74998,0.75261,0.75085,0.75261,0.75203,0.75242,0.74998,0.74900,0.74744,0.74714,1
0.75154,0.74656,0.74763,0.74910,0.74577,0.74744,0.74558,0.74529,0.74587,0.74831,0.74724,0.74617,0.74636,0.74890,0.74910,0.74910,0.75799,0.76141,0.75554,0.75828,0.76004,0.75809,0.76014,0.75936,0.75672,0.75984,0.74841,0.74851,0.74919,0.74548,0.74665,0.75681,0.75769,0.74939,0.76463,0.74695,0.74929,0.74939,0.74695,0.75125,0.74910,0.74988,0.76131,0.75701,0.75154,0.99726,0.99687,0.99668,0.99717,0.99805,0.99814,0.99599,0.99580,0.99785,0.99707,0.99668,0.99668,0.99638,0.99717,0.99775,0.99775,0.99717,0.99844,0.99570,0.99492,0.39502,0.89878,0.34734,0.34597,0.40655,0.45950,0.47123,0.66048,0.65862,0.66419,0.63635,0.63918,0.66370,0.65638,0.66693,0.66742,0.68412,0.68442,0.65403,0.65452,0.66136,0.66820,0.65784,0.68510,0.68735,0.69028,0.69155,0.69331,0.69106,0.65882,0.67904,0.67787,0.67611,0.66556,0.67201,1
